application_id,requested_amount_usd,repayment_term_text,interest_rate_text,monthly_installment_usd,last_payment_amount_usd,risk_grade_band,risk_grade_detail,employment_tenure_text,housing_status,annual_income_usd,income_verification_status,origination_month,outcome_status,loan_purpose,region_code,debt_to_income_ratio,credit_score_low,credit_score_high,open_credit_lines,public_records_count,revolving_utilization_text
77241169,8650.0, 36 months,24.11,339.87,339.87,F,F2,9 years,RENT,30000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,TX,34.92,695.0,699.0,4.0,0.0,79.3
68363450,23100.0, 60 months,17.97,586.22,521.99,D,D4,10+ years,OWN,55000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,MD,7.72,660.0,664.0,4.0,0.0,63.0
57165401,35000.0, 60 months,10.99,760.82,760.82,B,B4,1 year,RENT,150000.0,Source Verified,Aug-2015,Charged Off,debt_consolidation,NY,10.11,705.0,709.0,12.0,0.0,54.5
61311888,20000.0, 36 months,14.65,689.89,689.89,C,C5,6 years,RENT,67000.0,Verified,Oct-2015,Charged Off,debt_consolidation,CA,25.47,670.0,674.0,17.0,0.0,52.1
117168735,5000.0, 36 months,17.09,178.49,400.0,D,D1,10+ years,MORTGAGE,150000.0,Source Verified,Aug-2017,Charged Off,debt_consolidation,WA,15.38,665.0,669.0,11.0,0.0,101.0
127538304,7000.0, 36 months,11.99,232.47,232.47,B,B5,10+ years,RENT,45000.0,Source Verified,Jan-2018,Charged Off,debt_consolidation,NV,29.92,710.0,714.0,7.0,0.0,63.0
49493181,18000.0, 60 months,9.99,382.36,10271.17,B,B3,,RENT,78000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,GA,14.38,735.0,739.0,7.0,0.0,11.0
59391834,10000.0, 36 months,6.24,305.31,3852.37,A,A2,3 years,RENT,56100.0,Source Verified,Sep-2015,Fully Paid,credit_card,OH,23.32,700.0,704.0,9.0,0.0,42.0
46576632,23850.0, 60 months,20.49,638.4,6149.11,E,E4,10+ years,MORTGAGE,85000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,NJ,24.55,700.0,704.0,13.0,0.0,79.7
82920188,6075.0, 36 months,14.49,209.08,1425.19,C,C4,< 1 year,RENT,16892.0,Source Verified,Jun-2016,Fully Paid,credit_card,IL,33.33,660.0,664.0,11.0,3.0,22.0
57335357,32000.0, 60 months,13.99,744.42,744.42,C,C4,1 year,MORTGAGE,92000.0,Verified,Aug-2015,Charged Off,credit_card,TN,24.9,685.0,689.0,12.0,0.0,65.8
57144738,21000.0, 60 months,21.99,579.88,579.88,F,F1,10+ years,MORTGAGE,50000.0,Not Verified,Jul-2015,Charged Off,credit_card,TX,35.57,700.0,704.0,22.0,0.0,51.7
40461107,4600.0, 36 months,17.14,164.33,163.0,D,D4,5 years,RENT,45000.0,Verified,Feb-2015,Charged Off,debt_consolidation,UT,17.26,670.0,674.0,9.0,0.0,31.7
51881147,24175.0, 60 months,25.78,720.67,16003.5,F,F5,10+ years,MORTGAGE,57600.0,Verified,Jun-2015,Fully Paid,debt_consolidation,MA,25.92,670.0,674.0,17.0,0.0,58.2
57225549,4000.0, 36 months,8.18,125.68,155.0,B,B1,10+ years,MORTGAGE,89001.0,Source Verified,Aug-2015,Charged Off,other,NY,2.9,710.0,714.0,8.0,1.0,25.3
129439242,25000.0, 36 months,26.77,1017.55,1017.55,E,E5,1 year,MORTGAGE,80000.0,Source Verified,Mar-2018,Charged Off,debt_consolidation,NC,38.91,700.0,704.0,10.0,0.0,73.9
81464693,9500.0, 36 months,10.75,309.9,5211.17,B,B4,7 years,MORTGAGE,71000.0,Not Verified,Jun-2016,Fully Paid,major_purchase,FL,35.09,765.0,769.0,15.0,0.0,26.6
48745524,6000.0, 36 months,10.99,196.41,196.41,B,B4,2 years,RENT,69000.0,Source Verified,May-2015,Charged Off,debt_consolidation,CA,9.7,690.0,694.0,6.0,0.0,99.2
50316771,21450.0, 36 months,6.89,661.24,13154.47,A,A3,9 years,MORTGAGE,70000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,FL,11.84,705.0,709.0,8.0,0.0,50.2
66120115,11000.0, 36 months,5.32,331.27,331.96,A,A1,3 years,RENT,80000.0,Source Verified,Dec-2015,Fully Paid,credit_card,LA,11.06,725.0,729.0,7.0,0.0,35.1
46304766,6675.0, 36 months,18.25,242.16,4938.32,E,E1,< 1 year,MORTGAGE,40000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,GA,16.43,665.0,669.0,19.0,1.0,33.3
58492429,26400.0, 36 months,16.99,941.11,940.68,D,D3,10+ years,OWN,60000.0,Not Verified,Aug-2015,Fully Paid,debt_consolidation,IL,23.88,685.0,689.0,10.0,0.0,82.5
81200310,12000.0, 60 months,7.39,239.83,7007.06,A,A4,5 years,OWN,130000.0,Not Verified,Jun-2016,Fully Paid,debt_consolidation,AZ,16.99,730.0,734.0,16.0,0.0,20.4
38595382,9000.0, 36 months,14.99,311.95,8985.6,C,C5,2 years,MORTGAGE,75000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,TX,17.31,660.0,664.0,10.0,1.0,40.6
65832605,10000.0, 36 months,7.26,309.97,10006.36,A,A4,10+ years,OWN,152000.0,Source Verified,Nov-2015,Fully Paid,home_improvement,NJ,5.61,760.0,764.0,25.0,0.0,21.3
50184143,14950.0, 60 months,12.69,337.8,251.0,C,C2,10+ years,MORTGAGE,34000.0,Not Verified,May-2015,Charged Off,debt_consolidation,PA,22.91,780.0,784.0,11.0,0.0,20.6
114779297,1600.0, 36 months,13.59,54.37,54.37,C,C2,10+ years,MORTGAGE,70000.0,Verified,Aug-2017,Charged Off,medical,FL,31.39,690.0,694.0,10.0,0.0,95.8
82569130,10175.0, 60 months,27.49,313.69,313.69,F,F4,< 1 year,RENT,50000.0,Verified,Jun-2016,Charged Off,debt_consolidation,CA,23.72,670.0,674.0,11.0,0.0,42.2
78799845,3725.0, 36 months,23.99,146.13,146.13,E,E4,,RENT,11644.0,Verified,May-2016,Charged Off,debt_consolidation,MN,16.7,680.0,684.0,4.0,0.0,69.2
128148151,20000.0, 36 months,6.08,609.17,19629.39,A,A2,,OWN,60000.0,Verified,Feb-2018,Fully Paid,house,TX,6.34,790.0,794.0,10.0,0.0,4.3
39917455,12000.0, 36 months,11.44,395.37,10071.17,B,B4,,MORTGAGE,55000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,VA,13.57,710.0,714.0,10.0,0.0,82.0
75933075,28000.0, 60 months,8.39,572.98,572.98,B,B1,10+ years,OWN,150000.0,Verified,Apr-2016,Charged Off,debt_consolidation,NC,28.45,705.0,709.0,30.0,0.0,63.9
57824186,20000.0, 36 months,14.65,689.89,19854.23,C,C5,2 years,RENT,70000.0,Verified,Aug-2015,Fully Paid,debt_consolidation,CA,30.03,680.0,684.0,14.0,0.0,77.1
56452603,10000.0, 36 months,10.99,327.34,4051.59,B,B4,< 1 year,MORTGAGE,58000.0,Verified,Sep-2015,Fully Paid,debt_consolidation,MA,12.73,755.0,759.0,15.0,0.0,26.2
66480827,10000.0, 36 months,12.59,334.97,334.97,C,C2,1 year,MORTGAGE,40000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,CA,31.92,660.0,664.0,9.0,0.0,68.4
54007306,15000.0, 60 months,13.99,348.95,10146.83,C,C4,9 years,MORTGAGE,52182.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,AR,32.29,675.0,679.0,11.0,1.0,72.0
67288696,11350.0, 60 months,17.86,287.36,6521.26,D,D5,< 1 year,RENT,43000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,PA,21.41,670.0,674.0,11.0,0.0,60.7
65343944,12000.0, 60 months,12.59,270.53,9397.25,C,C2,10+ years,RENT,100000.0,Not Verified,Nov-2015,Fully Paid,credit_card,WA,21.22,710.0,714.0,12.0,1.0,25.3
61414728,16000.0, 36 months,5.32,481.84,481.7,A,A1,,MORTGAGE,55000.0,Not Verified,Oct-2015,Fully Paid,debt_consolidation,ME,12.9,800.0,804.0,13.0,0.0,16.4
112885700,10000.0, 36 months,7.07,309.1,309.1,A,A2,3 years,MORTGAGE,90000.0,Not Verified,Jul-2017,Charged Off,home_improvement,NC,18.83,740.0,744.0,12.0,0.0,40.3
55309948,7025.0, 36 months,16.55,248.89,248.89,D,D2,,MORTGAGE,34000.0,Verified,Aug-2015,Charged Off,debt_consolidation,TX,25.03,665.0,669.0,9.0,0.0,62.0
46397036,21000.0, 60 months,13.33,481.37,2025.36,C,C3,5 years,RENT,50000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,AL,25.08,705.0,709.0,15.0,1.0,54.0
37691882,7000.0, 36 months,7.49,217.72,5433.16,A,A4,< 1 year,OWN,132000.0,Not Verified,Jan-2015,Fully Paid,home_improvement,MD,10.2,675.0,679.0,9.0,0.0,80.6
116606719,20000.0, 36 months,15.05,693.8,17980.12,C,C4,4 years,RENT,95000.0,Not Verified,Sep-2017,Fully Paid,credit_card,CA,6.78,665.0,669.0,6.0,0.0,68.6
55938818,17375.0, 36 months,15.61,607.52,607.52,D,D1,8 years,RENT,42000.0,Not Verified,Jul-2015,Charged Off,debt_consolidation,CO,9.94,665.0,669.0,5.0,1.0,63.0
60476401,10800.0, 60 months,17.57,271.73,10531.73,D,D4,1 year,RENT,44000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,CA,35.19,660.0,664.0,18.0,0.0,21.7
56894290,11200.0, 60 months,25.78,333.88,333.88,F,F5,10+ years,MORTGAGE,54000.0,Verified,Jul-2015,Charged Off,debt_consolidation,AL,30.84,675.0,679.0,15.0,1.0,61.7
83132837,11350.0, 60 months,24.99,333.08,333.08,E,E4,,RENT,39000.0,Verified,Jun-2016,Charged Off,debt_consolidation,CA,19.32,660.0,664.0,7.0,1.0,71.3
56062634,10000.0, 36 months,16.55,354.3,5472.58,D,D2,10+ years,RENT,50000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,NJ,18.46,665.0,669.0,10.0,0.0,57.4
78118698,12000.0, 36 months,9.16,382.5,1520.07,B,B2,10+ years,MORTGAGE,69692.0,Source Verified,May-2016,Fully Paid,debt_consolidation,AZ,17.48,700.0,704.0,11.0,0.0,30.7
46587038,15850.0, 36 months,15.61,554.2,7666.62,D,D1,10+ years,MORTGAGE,95000.0,Source Verified,Apr-2015,Fully Paid,credit_card,NY,22.52,665.0,669.0,25.0,1.0,26.0
43275928,25000.0, 36 months,12.69,838.63,250.0,C,C2,9 years,MORTGAGE,80000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,MT,25.08,695.0,699.0,13.0,0.0,78.5
48714304,6400.0, 36 months,11.53,211.14,1834.09,B,B5,2 years,MORTGAGE,102000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,AZ,19.18,660.0,664.0,16.0,1.0,75.5
55932859,17625.0, 60 months,20.99,476.72,15621.87,E,E5,,MORTGAGE,72000.0,Verified,Aug-2015,Fully Paid,debt_consolidation,CA,31.28,690.0,694.0,12.0,0.0,35.3
62774853,3500.0, 36 months,9.99,112.92,883.2,B,B3,,MORTGAGE,48000.0,Source Verified,Oct-2015,Fully Paid,other,MI,23.7,665.0,669.0,5.0,2.0,69.3
77391176,40000.0, 36 months, 5.32 ,1204.6,15069.56,A,A1,1 year,MORTGAGE,385000.0,Source Verified,Apr-2016,Fully Paid,credit_card , NJ ,None,735.0,739.0,14.0,0.0, 35.6 
52819743,24150.0, 60 months,19.99,639.7,639.7,E,E4,10+ years,MORTGAGE,67500.0,Verified,Jun-2015,Charged Off,debt_consolidation,WI,36.02,730.0,734.0,18.0,1.0,5.6
77901884,5000.0, 36 months,14.46,172.01,3621.72,C,C4,5 years,RENT,52000.0,Source Verified,Apr-2016,Fully Paid,credit_card,NJ,13.13,680.0,684.0,13.0,0.0,44.8
65693042,2500.0, 36 months,11.49,82.43,0.13,B,B5,10+ years,MORTGAGE,73000.0,Verified,Nov-2015,Fully Paid,debt_consolidation,CA,10.96,660.0,664.0,3.0,0.0,99.0
40298128,12000.0, 36 months,6.99,370.48,370.48,A,A3,10+ years,RENT,82000.0,Not Verified,Jan-2015,Charged Off,debt_consolidation,CA,17.15,685.0,689.0,14.0,0.0,60.5
57823345,30000.0, 60 months,12.69,677.85,677.85,C,C2,2 years,RENT,115000.0,Source Verified,Aug-2015,Charged Off,debt_consolidation,NY,34.29,680.0,684.0,11.0,1.0,22.0
77294962,24075.0, 36 months,7.89,753.21,753.21,A,A5,10+ years,MORTGAGE,60000.0,Verified,Jun-2016,Charged Off,debt_consolidation,CA,23.98,695.0,699.0,12.0,1.0,18.4
62033056,12000.0, 60 months,18.25,306.36,306.36,E,E1,1 year,RENT,55000.0,Source Verified,Oct-2015,Charged Off,debt_consolidation,LA,15.75,690.0,694.0,7.0,0.0,99.5
64098785,18200.0, 60 months,11.49,400.18,400.18,B,B5,10+ years,RENT,72000.0,Verified,Nov-2015,Charged Off,debt_consolidation,TX,27.45,675.0,679.0,11.0,0.0,36.0
60227220,8000.0, 36 months,12.69,268.36,268.36,C,C2,10+ years,RENT,45000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,FL,4.27,680.0,684.0,7.0,0.0,37.5
66452160,34500.0, 36 months,18.49,1255.76,287.66,E,E2,1 year,MORTGAGE,75000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,GA,37.79,700.0,704.0,9.0,0.0,49.4
65160059,35000.0, 60 months,21.99,966.47,27972.75,F,F1,,MORTGAGE,100000.0,Verified,Nov-2015,Fully Paid,home_improvement,WI,18.65,695.0,699.0,9.0,0.0,42.4
58714298,6000.0, 36 months, 13.33 ,203.12,203.12,C,C3,9 years,RENT,65000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation , CA ,bad,690.0,694.0,17.0,0.0, 36.8 
65926264,4800.0, 36 months,7.26,148.79,591.51,A,A4,9 years,RENT,51000.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,GA,16.46,730.0,734.0,11.0,0.0,40.1
65592601,35000.0, 36 months,8.18,1099.69,28214.88,B,B1,10+ years,OWN,93000.0,Verified,Nov-2015,Fully Paid,debt_consolidation,HI,29.23,710.0,714.0,16.0,0.0,53.0
65737424,21000.0, 60 months,8.38,429.64,11712.08,B,B1,< 1 year,MORTGAGE,98000.0,Not Verified,Dec-2015,Fully Paid,home_improvement,LA,14.24,720.0,724.0,7.0,0.0,55.3
60605135,24000.0, 60 months,19.19,625.09,625.09,E,E3,< 1 year,RENT,84000.0,Verified,Sep-2015,Charged Off,debt_consolidation,CA,7.6,670.0,674.0,7.0,0.0,109.5
64028582,15100.0, 60 months,16.55,371.63,371.63,D,D2,1 year,RENT,44000.0,Source Verified,Nov-2015,Charged Off,credit_card,NV,35.52,670.0,674.0,26.0,0.0,70.5
43351333,32500.0, 36 months,19.52,1199.89,1356.9,E,E3,3 years,MORTGAGE,65000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,MD,29.77,705.0,709.0,9.0,0.0,78.3
68466464,30000.0, 60 months,18.49,769.83,808.15,D,D5,< 1 year,MORTGAGE,103000.0,Verified,Dec-2015,Charged Off,debt_consolidation,TX,22.36,675.0,679.0,13.0,0.0,49.0
50094083,15000.0, 60 months,14.65,354.1,14081.06,C,C5,1 year,OWN,55000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,MI,25.09,665.0,669.0,14.0,1.0,54.1
66975370,15000.0, 36 months,9.17,478.19,477.93,B,B2,10+ years,MORTGAGE,85376.69,Verified,Dec-2015,Fully Paid,debt_consolidation,CA,18.51,670.0,674.0,10.0,1.0,49.3
117949831,11200.0, 60 months,30.65,366.85,11249.39,F,F4,10+ years,RENT,48000.0,Verified,Sep-2017,Fully Paid,medical,VA,17.42,675.0,679.0,9.0,0.0,9.4
59522193,16000.0, 60 months,16.55,393.79,13407.13,D,D2,3 years,rent,85000.0,Source Verified,Sep-2015,Fully Paid,debt_consolidation,CA,16.22,660.0,664.0,18.0,0.0,58.1
128894122,30000.0, 60 months,23.88,860.96,860.96,E,E2,5 years,RENT,85000.0,Source Verified,Feb-2018,Charged Off,credit_card,NY,4.53,695.0,699.0,16.0,0.0,55.0
77418133,20000.0, 60 months,15.31,479.06,479.06,C,C5,3 years,MORTGAGE,89000.0,Not Verified,May-2016,Charged Off,debt_consolidation,TX,30.57,660.0,664.0,12.0,1.0,63.6
118162670,4800.0, 36 months,7.07,148.37,270.77,A,A2,5 years,OWN,51200.0,Source Verified,Aug-2017,Fully Paid,debt_consolidation,MO,24.68,765.0,769.0,10.0,0.0,30.0
119411020,12500.0, 60 months,17.09,311.27,12159.43,D,D1,,MORTGAGE,8000.0,Not Verified,Sep-2017,Fully Paid,debt_consolidation,CO,139.49,715.0,719.0,9.0,0.0,64.7
39420576,11000.0, 36 months,8.19,345.67,345.67,A,A5,4 years,RENT,60000.0,Source Verified,Jan-2015,Charged Off,credit_card,CA,32.18,665.0,669.0,16.0,0.0,80.7
39760565,20000.0, 36 months,11.99,664.2,663.8,B,B5,8 years,MORTGAGE,91200.0,Verified,Jan-2015,Fully Paid,credit_card,WA,18.76,690.0,694.0,24.0,0.0,41.5
44076123,6725.0, 36 months,7.89,210.4,5249.9,A,A5,2 years,MORTGAGE,48000.0,Verified,Mar-2015,Fully Paid,debt_consolidation,GA,4.78,670.0,674.0,5.0,1.0,55.5
55251839,9025.0, 36 months,16.55,319.75,319.75,D,D2,8 years,MORTGAGE,42000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,TN,39.89,690.0,694.0,35.0,1.0,41.5
44766271,9600.0, 36 months,16.55,340.13,340.13,D,D2,,OWN,110000.0,Not Verified,Apr-2015,Charged Off,debt_consolidation,PA,16.54,680.0,684.0,17.0,0.0,76.4
47947272,4800.0, 36 months,5.32,144.56,1697.23,A,A1,7 years,MORTGAGE,65000.0,Not Verified,Jun-2015,Fully Paid,debt_consolidation,TX,7.74,725.0,729.0,10.0,0.0,18.6
60695302,20000.0, 36 months,5.32,602.3,19645.66,A,A1,10+ years,MORTGAGE,100000.0,Source Verified,Sep-2015,Fully Paid,debt_consolidation,OK,6.68,830.0,834.0,16.0,0.0,1.4
48000526,20000.0, 60 months,24.99,586.91,15012.16,F,F4,10+ years,OWN,55400.0,Verified,May-2015,Fully Paid,debt_consolidation,FL,26.61,730.0,734.0,18.0,0.0,18.1
46836996,21600.0, 60 months,18.25,551.44,551.44,E,E1,4 years,OWN,62500.0,Source Verified,May-2015,Charged Off,debt_consolidation,CA,24.88,675.0,679.0,17.0,0.0,94.1
46612590,9600.0, 36 months, 13.33 ,324.99,324.99,C,C3,2 years,OWN,50000.0,Not Verified,Apr-2015,Charged Off,debt_consolidation ,MA,17.93,680.0,684.0,11.0,0.0, 61.8 
79380196,35000.0, 36 months,17.27,1252.56,1252.56,D,D2,6 years,MORTGAGE,130000.0,Source Verified,May-2016,Charged Off,debt_consolidation,FL,18.27,715.0,719.0,20.0,0.0,55.0
61409499,10000.0, 60 months,18.55,256.94,10054.93,E,E2,4 years,RENT,42000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,TX,20.44,725.0,729.0,7.0,0.0,19.6
127297228,10000.0, 36 months,7.35,310.38,310.38,A,A4,2 years,MORTGAGE,80000.0,Not Verified,Jan-2018,Charged Off,credit_card,GA,32.06,725.0,729.0,25.0,0.0,24.3
49673366,29800.0, 36 months,19.19,1095.22,1095.22,E,E3,3 years,OWN,158000.0,Source Verified,May-2015,Charged Off,debt_consolidation,FL,23.28,675.0,679.0,30.0,0.0,84.0
39739124,24800.0, 60 months,16.49,609.57,609.57,D,D3,2 years,MORTGAGE,55000.0,Source Verified,Jan-2015,Charged Off,credit_card,VA,29.28,685.0,689.0,13.0,0.0,70.9
61843509,10000.0, 36 months,13.99,341.73,1995.97,C,C4,,OWN,57464.0,Verified,Oct-2015,Fully Paid,home_improvement,OH,25.81,730.0,734.0,13.0,0.0,17.5
51046882,12400.0, 36 months,15.61,433.57,41.91,D,D1,,RENT,31000.0,Verified,Jun-2015,Fully Paid,major_purchase,NY,13.7,690.0,694.0,7.0,0.0,66.3
46611401,14375.0, 36 months,16.55,509.3,509.04,D,D2,6 years,RENT,62278.0,Source Verified,Apr-2015,Fully Paid,house,CA,11.7,665.0,669.0,5.0,1.0,38.3
44126151,16000.0, 36 months,12.29,533.65,535.71,C,C1,3 years,RENT,50000.0,Source Verified,Apr-2015,Fully Paid,credit_card,NY,15.58,715.0,719.0,9.0,0.0,28.6
63288361,18000.0, 36 months,9.99,580.73,580.51,B,B3,10+ years,MORTGAGE,117000.0,Verified,Oct-2015,Fully Paid,debt_consolidation,PA,39.5,700.0,704.0,19.0,0.0,53.9
63288921,24000.0, 60 months,16.99,596.34,596.34,D,D3,,MORTGAGE,65000.0,Verified,Oct-2015,Charged Off,debt_consolidation,NM,19.5,665.0,669.0,8.0,1.0,73.5
50656427,20000.0, 36 months,5.32,602.3,602.3,A,A1,10+ years,MORTGAGE,80000.0,Source Verified,Jun-2015,Charged Off,credit_card,VA,6.15,775.0,779.0,11.0,0.0,19.2
57284605,3000.0, 36 months,9.99,96.79,96.68,B,B3,10+ years,RENT,50000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,OH,30.57,700.0,704.0,7.0,0.0,48.4
53161268,4800.0, 36 months,13.33,162.5,162.5,C,C3,10+ years,RENT,56000.0,Not Verified,Jun-2015,Charged Off,vacation,CA,19.55,695.0,699.0,14.0,0.0,48.4
66514695,5000.0, 36 months,8.49,157.82,721.2,B,B1,10+ years,RENT,56000.0,Source Verified,Dec-2015,Fully Paid,other,NJ,22.72,670.0,674.0,9.0,1.0,31.7
63590378,11200.0, 36 months,18.99,410.5,410.5,E,E3,3 years,RENT,35000.0,Verified,Nov-2015,Charged Off,credit_card,TX,28.16,665.0,669.0,19.0,0.0,56.3
78138165,9600.0, 36 months,6.49,294.19,8693.83,A,A2,2 years,RENT,227000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,CA,4.95,720.0,724.0,11.0,0.0,37.9
38640376,8000.0, 36 months,10.49,259.99,259.65,B,B3,4 years,MORTGAGE,45000.0,Source Verified,Jan-2015,Fully Paid,credit_card,TX,9.2,665.0,669.0,10.0,0.0,82.0
65744360,10000.0, 60 months,16.99,248.48,248.48,D,D3,5 years,RENT,85000.0,Verified,Nov-2015,Charged Off,debt_consolidation,NE,20.8,660.0,664.0,19.0,0.0,53.0
55556163,9600.0, 36 months,7.89,300.35,300.03,A,A5,< 1 year,MORTGAGE,47500.0,Verified,Jul-2015,Fully Paid,credit_card,OH,39.94,755.0,759.0,29.0,0.0,37.8
126647761,15000.0, 36 months,16.02,527.51,12163.96,C,C5,3 years,RENT,38400.0,Not Verified,Jan-2018,Fully Paid,credit_card,NJ,26.44,680.0,684.0,16.0,1.0,37.7
65374717,35000.0, 36 months,13.67,1190.62,4822.01,C,C4,4 years,RENT,128365.0,Verified,Nov-2015,Charged Off,debt_consolidation,NY,6.66,700.0,704.0,11.0,1.0,43.5
55361887,10000.0, 36 months,13.99,341.73,341.73,C,C4,2 years,RENT,35000.0,Source Verified,Jul-2015,Charged Off,credit_card,MA,33.95,675.0,679.0,21.0,0.0,55.5
115719196,3600.0, 36 months, 21.45 ,136.47,0.0,D,D5,,MORTGAGE,12000.0,Verified,Aug-2017,Charged Off,debt_consolidation , NV ,None,670.0,674.0,8.0,1.0, 38.0 
77388362,27000.0, 36 months,5.32,813.1,813.1,A,A1,3 years,RENT,75000.0,Not Verified,Apr-2016,Charged Off,debt_consolidation,HI,20.83,715.0,719.0,6.0,0.0,63.1
40127568,21075.0, 60 months,14.31,493.78,493.78,C,C4,10+ years,RENT,48000.0,Source Verified,Feb-2015,Charged Off,credit_card,NY,22.15,665.0,669.0,27.0,3.0,42.3
81544820,24000.0, 36 months,7.39,745.34,745.34,A,A4,2 years,RENT,120000.0,Verified,Jun-2016,Charged Off,debt_consolidation,CA,17.36,700.0,704.0,10.0,0.0,36.4
126410079,40000.0, 36 months,14.08,1368.66,1368.66,C,C3,2 years,MORTGAGE,20000.0,Verified,Jan-2018,Charged Off,debt_consolidation,MS,138.72,730.0,734.0,15.0,0.0,52.9
128174759,15400.0, 36 months,17.09,549.75,15039.94,D,D1,10+ years,MORTGAGE,51000.0,Verified,Feb-2018,Fully Paid,debt_consolidation,AZ,33.6,670.0,674.0,11.0,1.0,42.0
60537330,35000.0, 60 months,14.65,826.24,35202.97,C,C5,2 years,MORTGAGE,142000.0,Source Verified,Sep-2015,Fully Paid,debt_consolidation,MI,15.64,680.0,684.0,16.0,0.0,63.9
119381790,35000.0, 60 months,24.85,1024.23,0.0,E,E3,5 years,MORTGAGE,114000.0,Verified,Sep-2017,Charged Off,debt_consolidation,NH,29.68,670.0,674.0,21.0,1.0,17.8
128109070,30000.0, 36 months,14.08,1026.5,1026.5,C,C3,5 years,MORTGAGE,276000.0,Source Verified,Feb-2018,Charged Off,other,LA,5.6,660.0,664.0,7.0,0.0,26.3
129253325,20000.0, 36 months,15.04,693.7,693.7,C,C4,10+ years,RENT,100000.0,Source Verified,Feb-2018,Charged Off,debt_consolidation,HI,12.67,665.0,669.0,5.0,0.0,61.7
49873598,14000.0, 60 months,16.99,347.87,347.87,D,D3,10+ years,MORTGAGE,60000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,CT,18.9,660.0,664.0,10.0,1.0,43.6
55960916,28275.0, 60 months,20.99,764.78,764.78,E,E5,10+ years,OWN,96000.0,Source Verified,Aug-2015,Charged Off,debt_consolidation,MT,13.56,680.0,684.0,18.0,1.0,63.2
46588253,28000.0, 36 months,7.89,876.0,7703.41,A,A5,10+ years,MORTGAGE,200000.0,Source Verified,Apr-2015,Fully Paid,credit_card,PA,11.38,675.0,679.0,21.0,0.0,49.7
58644201,24000.0, 60 months,12.29,537.4,287.4,C,C1,10+ years,RENT,75000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,TN,21.01,675.0,679.0,4.0,0.0,97.6
49207899,6500.0, 36 months,12.69,218.05,3262.8,C,C2,< 1 year,RENT,60000.0,Not Verified,May-2015,Fully Paid,car,WI,11.62,695.0,699.0,9.0,0.0,16.0
50315712,10000.0, 36 months,9.17,318.79,318.76,B,B2,8 years,MORTGAGE,70000.0,Source Verified,Jun-2015,Fully Paid,home_improvement,MA,15.1,670.0,674.0,11.0,0.0,25.7
126342936,28500.0, 60 months,12.62,642.94,642.94,C,C1,2 years,RENT,52500.0,Not Verified,Jan-2018,Charged Off,debt_consolidation,NJ,8.27,675.0,679.0,7.0,0.0,24.9
50303243,3600.0, 36 months,13.33,121.88,3066.66,C,C3,3 years,RENT,22000.0,Not Verified,May-2015,Fully Paid,credit_card,OH,11.24,670.0,674.0,5.0,0.0,91.4
49623615,15200.0, 36 months,9.99,490.39,5630.37,B,B3,4 years,MORTGAGE,44304.0,Source Verified,May-2015,Fully Paid,debt_consolidation,TX,21.29,725.0,729.0,9.0,0.0,38.6
66533474,15800.0, 60 months,13.67,364.95,364.95,C,C4,2 years,MORTGAGE,55000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,FL,25.03,680.0,684.0,16.0,0.0,14.0
82237128,8000.0, 36 months,8.59,252.88,3843.16,A,A5,10+ years,RENT,80000.0,Verified,Jun-2016,Fully Paid,debt_consolidation,NY,23.42,705.0,709.0,17.0,0.0,43.7
56030227,32000.0, 60 months,20.99,865.53,865.53,E,E5,6 years,RENT,162800.0,Source Verified,Aug-2015,Charged Off,debt_consolidation,MT,26.65,660.0,664.0,15.0,0.0,76.1
113914942,3025.0, 36 months,16.02,106.38,2142.73,C,C5,5 years,OWN,50000.0,Not Verified,Jul-2017,Fully Paid,other,GA,28.88,705.0,709.0,10.0,0.0,80.0
