requested_amount_usd,application_date,request_title,screening_score,region_code,employment_tenure,debt_to_income
3000.0,2009-03-31,buying a car,627.0,il,1 year,42.8
7500.0,2009-03-31,personal,645.0,pa,2 years,1.51
5000.0,2009-03-31,personal loans,683.0,ca,6 years,1.91
3000.0,2009-03-31,,660.0,ca,2 years,8.79
24536.0,2009-03-31,,735.0,ca,2 years,41.7
24500.0,2009-03-31,,729.0,co,7 years,0.68
25000.0,2009-03-31,reduce debt loan,650.0,ca,10+ years,25.17
5000.0,2009-03-31,debt consol,530.0,ca,< 1 year,22.15
15000.0,2009-03-31,car loan,669.0,ny,2 years,0.0
1400.0,2009-03-31,credit card elimination,493.0,ga,3 years,19.74
5000.0,2009-03-31,,686.0,nv,2 years,29.86
5000.0,2009-03-31,trying to finish school,586.0,fl,2 years,26.55
3000.0,2009-03-31,medical,729.0,co,6 years,0.68
5000.0,2009-03-31,investigations company trying to dig out,713.0,az,2 years,0.85
20000.0,2009-03-31,,653.0,oh,3 years,25.06
1500.0,2009-03-31,,625.0,ar,1 year,21.61
4000.0,2009-03-31,paying off dental work,597.0,ar,1 year,11.59
5000.0,2009-03-31,help ive tried every thing,549.0,ct,1 year,0.0
6000.0,2009-03-31,debt consolidation/auto loan,536.0,tx,3 years,17.67
3000.0,2009-03-31,start-up debt loan,528.0,fl,1 year,21.53
8000.0,2009-03-31,investing in my future,,md,4 years,-1.0
6889.83,2009-03-31,,704.0,mi,1 year,32.29
2500.0,2009-03-31,rebuild credit,473.0,ks,1 year,17.53
7400.0,2009-03-31,consolidate credit cards,651.0,wa,< 1 year,14.03
9000.0,2009-03-31,pay bills,591.0,al,< 1 year,16.07
15000.0,2009-03-31,wedding loan,658.0,ca,2 years,10.18
10000.0,2009-03-31,,694.0,ga,3 years,0.0
5000.0,2009-03-31,,726.0,wi,< 1 year,11.61
1300.0,2009-03-31,help me get out of this mess,439.0,sc,< 1 year,29.73
5000.0,2009-03-31,help with wedding expens,576.0,nj,4 years,15.0
4000.0,2009-03-31,,684.0,ma,1 year,21.11
16500.0,2009-03-31,,744.0,ca,2 years,9.29
10000.0,2009-03-31,,715.0,ca,1 year,47.84
12000.0,2009-03-31,investing education for mobile dynamics,624.0,ca,< 1 year,19.0
6500.0,2009-03-31,,,ny,10+ years,99999.0
8800.0,2009-03-31,hsbc refinance loan,673.0,pa,2 years,22.2
7500.0,2009-03-31,,695.0,ca,< 1 year,4.27
19000.0,2009-03-31,,712.0,fl,< 1 year,39.81
8000.0,2009-03-31,,709.0,ma,2 years,25.66
10000.0,2009-03-31,starting new business - need temp help,642.0,oh,< 1 year,0.0
16000.0,2009-03-31,,653.0,fl,2 years,9.94
3000.0,2009-03-31,hopes of getting a vehicle,412.0,il,5 years,0.0
10000.0,2009-03-31,building credit for first house.,590.0,il,< 1 year,2.67
4000.0,2009-03-31,reservationist for southwest airlines,500.0,nm,10+ years,8.64
17000.0,2009-03-31,,648.0,sc,2 years,14.0
1000.0,2009-03-31,i need money to help pay for college.,0.0,tx,< 1 year,0.0
17000.0,2009-03-31,ducati 848,547.0,nj,3 years,15.14
5000.0,2009-03-31,debt/medical bills,562.0,ar,< 1 year,0.0
25000.0,2009-03-31,auto repair shop,,fl,< 1 year,-1.0
15000.0,2009-03-31,consolidation loan,472.0,wa,< 1 year,0.0
3000.0,2009-03-31,personal loan,734.0,ca,2 years,0.82
10000.0,2009-03-31,start up capital,625.0,tx,4 years,67.27
25000.0,2009-03-31,urgent funding need; interest negotiable,539.0,la,< 1 year,0.0
7000.0,2009-03-31,urgent funding need; interest negotiable,616.0,la,< 1 year,15.6
12000.0,2009-03-31,redo basement for disabled dad,542.0,mi,< 1 year,30.02
3100.0,2009-04-01,,722.0,ca,10+ years,44.09
1000.0,2009-04-01,used car loan?,429.0,wa,4 years,0.0
1000.0,2009-04-01,car down payment!,429.0,wa,4 years,0.0
20000.0,2009-04-01,consolidating to have one payment,613.0,ky,10+ years,28.61
5000.0,2009-04-01,debt consolidation loan,669.0,nj,1 year,25.81
2000.0,2009-04-01,getting a loan for vacation,643.0,ny,< 1 year,0.35
15000.0,2009-04-01,,692.0,co,5 years,0.0
22000.0,2009-04-01,,711.0,ny,< 1 year,40.57
25000.0,2009-04-01,paying people not banks,731.0,co,10+ years,32.5
4000.0,2009-04-01,need help,551.0,pa,2 years,560.53
4200.0,2009-04-01,school loan(college),548.0,ma,10+ years,19.04
2500.0,2009-04-01,student loan,0.0,nh,< 1 year,0.0
25000.0,2009-04-01,dollar store,494.0,tx,10+ years,0.0
9999.0,2009-04-01,,,va,3 years,99999.0
12000.0,2009-04-01,,742.0,pa,10+ years,30.92
12000.0,2009-04-01,,641.0,pa,8 years,16.2
8000.0,2009-04-01,personal,751.0,ca,2 years,23.76
6000.0,2009-04-01,used motorcycle,693.0,ri,10+ years,32.18
2000.0,2009-04-01,pay off a credit card!!!!!,684.0,mo,2 years,19.53
25000.0,2009-04-01,start-up,573.0,sc,2 years,18.59
3000.0,2009-04-01,personal loan,721.0,al,< 1 year,3.36
19994.0,2009-04-01,,703.0,il,3 years,33.47
10500.0,2009-04-01,,639.0,il,7 years,16.93
5000.0,2009-04-01,need help with moving expenses,419.0,va,3 years,4.39
3000.0,2009-04-01,personal,499.0,oh,10+ years,0.0
1000.0,2009-04-01,self,531.0,fl,8 years,33.68
12000.0,2009-04-01,"making a safer, more efficient home",698.0,fl,7 years,1.07
3000.0,2009-04-01,personal,0.0,oh,1 year,0.0
20000.0,2009-04-01,bridge,711.0,ut,4 years,33.41
15000.0,2009-04-01,,696.0,pa,10+ years,7.26
1000.0,2009-04-01,metsy,531.0,fl,8 years,21.97
4000.0,2009-04-01,,756.0,ny,4 years,0.6
20000.0,2009-04-01,porkchops,654.0,fl,< 1 year,2.09
12000.0,2009-04-01,my grandkids,443.0,tx,< 1 year,0.0
20000.0,2009-04-01,big hole resort,605.0,wy,1 year,0.42
8000.0,2009-04-01,,653.0,fl,5 years,30.02
1500.0,2009-04-01,,605.0,oh,2 years,2.32
12000.0,2009-04-01,for my family,500.0,tx,10+ years,1.7
12000.0,2009-04-01,personal loan,475.0,va,5 years,13.95
10000.0,2009-04-01,nursing help!!,583.0,sc,1 year,4.62
7500.0,2009-04-01,real estate investor needing funding,737.0,ca,10+ years,0.14
15000.0,2009-04-01,debit elimination,491.0,ny,7 years,0.21
12000.0,2009-04-01,my grandkids,,tx,< 1 year,-1.0
6000.0,2009-04-01,getting back on track,623.0,ms,9 years,37.68
25000.0,2009-04-01,down payment on rental property,,wa,4 years,-1.0
5000.0,2009-04-01,trying to start my life over,464.0,az,< 1 year,34.6
8000.0,2009-04-01,roll taxes and debt into one bill,611.0,pa,< 1 year,15.52
3000.0,2009-04-01,,661.0,pa,10+ years,7.66
2500.0,2009-04-01,personal loan,625.0,oh,10+ years,2.88
8000.0,2009-04-01,trying to find a vehicle,505.0,fl,1 year,0.0
5000.0,2009-04-01,atty fee,479.0,la,5 years,6.42
1000.0,2009-04-01,personal,606.0,al,10+ years,655.92
1000.0,2009-04-01,my wedding,495.0,fl,< 1 year,22.02
6500.0,2009-04-01,getting back on track,520.0,mn,3 years,52.44
15000.0,2009-04-01,loan for debt consolidation,738.0,tx,8 years,38.13
20000.0,2009-04-01,,655.0,tx,4 years,0.94
10000.0,2009-04-01,pay off high interest credit cards,698.0,az,10+ years,23.88
5000.0,2009-04-01,equipment purchase,476.0,fl,< 1 year,0.0
5000.0,2009-04-01,paying off my car and some other bills,461.0,ks,3 years,22.94
20000.0,2009-04-01,expansion of business and working capito,650.0,oh,8 years,18.6
23000.0,2009-04-01,,,nj,10+ years,99999.0
25000.0,2009-04-01,expansion - neighboring office/laundry,,tx,4 years,-1.0
15000.0,2009-04-01,home,611.0,nj,7 years,0.7
20000.0,2009-04-01,joseph garcia,638.0,ca,4 years,0.0
25000.0,2009-04-01,land for dairy farm,667.0,ny,6 years,2.25
4000.0,2009-04-01,loan to pay off our wedding expenses,479.0,ga,5 years,1.73
21000.0,2009-04-01,,,va,8 years,99999.0
12000.0,2009-04-01,consolidation of debt,636.0,oh,5 years,33.52
25000.0,2009-04-01,operating expenses,684.0,ga,< 1 year,33.94
5000.0,2009-04-01,personal,506.0,ks,3 years,4.83
5000.0,2009-04-01,all-disc doctor,0.0,co,2 years,0.0
10000.0,2009-04-01,education,513.0,pa,10+ years,30.91
2500.0,2009-04-01,vacation loan,682.0,ny,10+ years,22.39
21000.0,2009-04-01,,721.0,fl,1 year,34.55
20000.0,2009-04-01,first house,442.0,il,3 years,16.77
5000.0,2009-04-01,paying of credit cards and medical bills,600.0,ar,3 years,26.51
6000.0,2009-04-01,,678.0,ny,9 years,11.09
1000.0,2009-04-01,debt consolidation,474.0,va,1 year,16.38
6000.0,2009-04-01,haas,505.0,il,1 year,18.67
15000.0,2009-04-01,used car loan - less amount ok,622.0,pa,< 1 year,10.92
5000.0,2009-04-01,,,pa,2 years,99999.0
22500.0,2009-04-01,,716.0,fl,3 years,21.57
15335.0,2009-04-01,,688.0,la,1 year,33.85
8000.0,2009-04-01,catching up,431.0,ri,< 1 year,8.51
12500.0,2009-04-01,turning hobby into potential career!!!,736.0,ny,6 years,13.99
15000.0,2009-04-01,,722.0,mn,< 1 year,32.8
2500.0,2009-04-01,school payments,430.0,la,2 years,1004.0
25000.0,2009-04-01,a better deal for lorrie,665.0,ca,4 years,14.59
1000.0,2009-04-01,medical expenses,634.0,ga,< 1 year,25.86
19000.0,2009-04-01,,744.0,mn,5 years,41.59
20000.0,2009-04-01,,718.0,nj,4 years,26.55
12000.0,2009-04-01,,,or,< 1 year,99999.0
2000.0,2009-04-01,hjhgjgh,,ny,7 years,-1.0
10000.0,2009-04-01,,652.0,pa,5 years,32.47
8000.0,2009-04-01,,736.0,va,4 years,11.84
15500.0,2009-04-01,credit card debt consolidation,634.0,tx,< 1 year,57.85
3000.0,2009-04-01,personal loan,530.0,az,10+ years,29.87
25000.0,2009-04-01,new baby-home renovation project!,720.0,az,6 years,17.52
20000.0,2009-04-01,,677.0,va,6 years,46.64
2800.0,2009-04-01,,677.0,oh,1 year,1.03
15000.0,2009-04-01,15k loan,633.0,tx,1 year,0.0
3000.0,2009-04-01,personal loan,466.0,az,4 years,11.14
2500.0,2009-04-01,personal,557.0,ca,10+ years,25.5
4000.0,2009-04-01,help with education,485.0,ms,3 years,243.36
5000.0,2009-04-01,wedding expenses and education,619.0,mi,2 years,1.0
13000.0,2009-04-01,,,ca,1 year,99999.0
7500.0,2009-04-01,refinance debt caused by medical bills,479.0,il,8 years,14.05
2000.0,2009-04-01,personal,596.0,nj,< 1 year,9.46
21000.0,2009-04-01,used auto loan,682.0,tx,9 years,12.62
6000.0,2009-04-01,,,mn,10+ years,99999.0
25000.0,2009-04-01,pay off credit debt.,612.0,la,2 years,15.77
3000.0,2009-04-01,nursing school,583.0,ca,< 1 year,38.18
5000.0,2009-04-01,opening a catering business,542.0,il,3 years,0.34
5000.0,2009-04-01,iphone auction business,,nv,< 1 year,-1.0
15000.0,2009-04-01,,,ca,3 years,99999.0
16000.0,2009-04-01,credit card debt,580.0,fl,3 years,44.13
2000.0,2009-04-01,put finances on track,572.0,ky,10+ years,24.48
3500.0,2009-04-01,personal,,ca,4 years,-1.0
23000.0,2009-04-01,,,sd,< 1 year,99999.0
6000.0,2009-04-01,consolidate my debt,732.0,wa,< 1 year,4.29
6500.0,2009-04-01,,657.0,tx,2 years,4.76
5000.0,2009-04-01,consolidate small debts lower money out.,569.0,wi,1 year,0.0
3000.0,2009-04-01,medical payments,,va,5 years,-1.0
25000.0,2009-04-01,wedding loan,639.0,pa,1 year,19.18
12000.0,2009-04-01,,643.0,nh,7 years,8.95
14000.0,2009-04-01,,759.0,fl,3 years,4.59
3000.0,2009-04-01,credit,598.0,oh,2 years,1.24
22000.0,2009-04-01,,732.0,la,3 years,35.85
10000.0,2009-04-01,,,ny,7 years,99999.0
15538.58,2009-04-01,,691.0,md,5 years,35.55
15000.0,2009-04-01,,656.0,pa,2 years,7.64
17500.0,2009-04-01,,592.0,va,10+ years,73.96
25000.0,2009-04-01,loan,695.0,ny,2 years,35.98
3000.0,2009-04-01,personal,562.0,il,8 years,19.65
10000.0,2009-04-01,equipment investment,605.0,co,10+ years,0.0
16000.0,2009-04-01,,712.0,tx,10+ years,38.65
4000.0,2009-04-01,medical,570.0,tx,2 years,16.68
3000.0,2009-04-01,vacation loan,551.0,il,10+ years,12.71
1500.0,2009-04-01,,742.0,ca,3 years,5.5
9000.0,2009-04-01,motorcyle,694.0,de,2 years,25.29
2500.0,2009-04-01,making a family dream a reality,,mt,< 1 year,-1.0
16000.0,2009-04-01,,706.0,nm,8 years,0.0
3000.0,2009-04-01,,707.0,mo,6 years,27.03
6000.0,2009-04-01,wendy,616.0,mn,< 1 year,2.21
5000.0,2009-04-01,t-minus 45 days to wedding,720.0,la,5 years,25.02
11000.0,2009-04-01,credit card help!,642.0,ks,4 years,36.9
6500.0,2009-04-01,better rate for credit card,663.0,ga,5 years,25.76
17000.0,2009-04-01,,704.0,az,10+ years,8.32
5000.0,2009-04-01,pay off,437.0,il,3 years,1.32
5000.0,2009-04-01,the big move,592.0,al,1 year,12.31
7000.0,2009-04-01,for my tuitions for next 2 quarters,622.0,wa,< 1 year,56.64
1000.0,2009-04-01,lost job hours,513.0,nm,< 1 year,0.0
25000.0,2009-04-01,children's tuition,761.0,ca,4 years,0.0
20000.0,2009-04-01,to purchase my home,743.0,ca,10+ years,9.36
16000.0,2009-04-01,,632.0,tx,10+ years,10.63
15000.0,2009-04-01,refinance credit cards and repais,658.0,pa,5 years,28.93
5000.0,2009-04-01,"i have a second mortage that is 2,700",,wi,10+ years,-1.0
3500.0,2009-04-01,,685.0,ky,8 years,3.16
2000.0,2009-04-02,loan for comp,655.0,oh,5 years,25.34
25000.0,2009-04-02,my baby girl in college,588.0,ny,2 years,0.0
10999.0,2009-04-02,,,ky,1 year,99999.0
10000.0,2009-04-02,taking care of childrens needs,523.0,oh,< 1 year,0.0
15000.0,2009-04-02,to buy a new car,0.0,la,4 years,0.0
7604.0,2009-04-02,,,tx,3 years,99999.0
4500.0,2009-04-02,family in need of money,487.0,la,1 year,0.0
20000.0,2009-04-02,line of credit,750.0,ga,5 years,26.26
1000.0,2009-04-02,child care,449.0,ar,< 1 year,46.28
2500.0,2009-04-02,personal loan,564.0,tx,4 years,34.41
12000.0,2009-04-02,clean up credit,585.0,md,3 years,10.68
1900.0,2009-04-02,domain names acquisition,612.0,md,7 years,4.95
4000.0,2009-04-02,need personal loan right away!,538.0,fl,7 years,17.6
10877.0,2009-04-02,,736.0,ny,5 years,10.35
6000.0,2009-04-02,one payment at a low interest rate,510.0,fl,2 years,0.0
25000.0,2009-04-02,to pay off cc and medical bills,501.0,sc,1 year,3.79
2000.0,2009-04-02,refi credit cards,633.0,ny,1 year,26.31
20000.0,2009-04-02,debt consolidation,647.0,fl,3 years,16.17
10800.0,2009-04-02,,758.0,ny,6 years,8.29
7900.0,2009-04-02,auto loan refinance,,ky,< 1 year,-1.0
7500.0,2009-04-02,auto loan,718.0,il,4 years,2.7
6000.0,2009-04-02,pop 'n pro,614.0,fl,10+ years,27.18
5000.0,2009-04-02,paying for final trimester of college,543.0,oh,1 year,1.31
1500.0,2009-04-02,,636.0,pa,1 year,2.5
22000.0,2009-04-02,,655.0,la,< 1 year,19.54
15000.0,2009-04-02,new mom would like to consolidate!,635.0,tx,4 years,9.02
16000.0,2009-04-02,,,ny,3 years,99999.0
19000.0,2009-04-02,,760.0,ga,6 years,18.48
7500.0,2009-04-02,,805.0,ca,10+ years,29.47
5000.0,2009-04-02,unexpected bills,489.0,dc,8 years,0.0
12000.0,2009-04-02,,764.0,sc,2 years,7.86
4500.0,2009-04-02,pay bill,465.0,al,2 years,0.0
6000.0,2009-04-02,house downpayment loan,632.0,nj,2 years,18.45
8000.0,2009-04-02,coast guard contract,685.0,va,10+ years,10.7
14000.0,2009-04-02,pay credit cards/consolidate debt,715.0,co,2 years,21.28
2000.0,2009-04-02,moving,499.0,tx,2 years,222.35
6000.0,2009-04-02,mobile home,704.0,il,10+ years,34.78
11700.0,2009-04-02,,754.0,ct,1 year,12.28
5000.0,2009-04-02,college loan,471.0,mi,2 years,18.71
25000.0,2009-04-02,debt consolidation,683.0,nj,1 year,58.5
21000.0,2009-04-02,,,tx,9 years,99999.0
5700.0,2009-04-02,,,oh,2 years,99999.0
25000.0,2009-04-02,capital for growth,643.0,tx,< 1 year,5.91
3000.0,2009-04-02,wedding loan,588.0,il,8 years,4.0
6000.0,2009-04-02,i need to move,497.0,ca,2 years,0.0
10000.0,2009-04-02,better interest rate,672.0,nj,6 years,32.6
12000.0,2009-04-02,i'm deperate,543.0,nj,10+ years,0.48
5000.0,2009-04-02,,696.0,ky,< 1 year,0.86
5000.0,2009-04-02,mary kay consultant,417.0,al,2 years,29.37
15900.0,2009-04-02,,774.0,tx,2 years,21.05
15000.0,2009-04-02,student loan for expenses,,co,2 years,-1.0
7000.0,2009-04-02,dream loan,538.0,il,6 years,5.58
17316.0,2009-04-02,,699.0,tx,2 years,25.67
15000.0,2009-04-02,,659.0,ga,4 years,26.36
2000.0,2009-04-02,,655.0,tx,2 years,1.03
13000.0,2009-04-02,,692.0,tx,10+ years,31.92
25000.0,2009-04-02,debt consolidation,674.0,ct,6 years,33.4
3700.0,2009-04-02,personal loan,619.0,az,9 years,42.88
1000.0,2009-04-02,business expenses,542.0,sc,< 1 year,0.0
6000.0,2009-04-02,taxes,671.0,ca,1 year,30.82
15000.0,2009-04-02,,744.0,mo,10+ years,25.83
19000.0,2009-04-02,unitek,641.0,ca,< 1 year,17.02
5000.0,2009-04-02,refinancing the last $5k on credit cards,659.0,ma,3 years,18.18
8300.0,2009-04-02,,733.0,va,9 years,3.41
1000.0,2009-04-02,smarie111,439.0,il,7 years,9.82
8500.0,2009-04-02,rebuilding my credit,478.0,la,3 years,3.67
5000.0,2009-04-02,car loan buying from a family member,714.0,tx,< 1 year,0.0
13000.0,2009-04-02,,686.0,tx,9 years,25.63
6000.0,2009-04-02,,,md,2 years,99999.0
6000.0,2009-04-02,need help immediately,399.0,tx,< 1 year,35.11
16281.85,2009-04-02,,736.0,nj,2 years,19.54
13400.0,2009-04-02,,705.0,pa,1 year,7.26
12000.0,2009-04-02,purchase car,0.0,sc,1 year,0.0
1000.0,2009-04-02,credit card rework,712.0,al,< 1 year,8.28
10000.0,2009-04-02,need money for undergraduate program,568.0,dc,3 years,3.54
20000.0,2009-04-02,cosmetology (the bellizza salon),481.0,tx,3 years,34.29
20000.0,2009-04-02,personal,616.0,il,10+ years,25.6
2000.0,2009-04-02,crj437,472.0,oh,8 years,29.71
7500.0,2009-04-02,,,fl,9 years,99999.0
20000.0,2009-04-02,capital,546.0,va,10+ years,7.5
11492.0,2009-04-02,,,fl,3 years,99999.0
7500.0,2009-04-02,auto purchase,792.0,fl,9 years,0.0
16000.0,2009-04-02,,642.0,fl,< 1 year,3.63
25000.0,2009-04-02,help,661.0,il,10+ years,32.12
17000.0,2009-04-02,to purchase fifth wheel camper,475.0,oh,10+ years,17.2
25000.0,2009-04-02,my loan,651.0,wv,2 years,32.49
10000.0,2009-04-02,please help,398.0,mn,4 years,2.24
5500.0,2009-04-02,personal loan,623.0,ga,1 year,11.57
10000.0,2009-04-02,recording engineer,479.0,oh,6 years,0.0
8000.0,2009-04-02,paying son's educational loan,743.0,pa,10+ years,32.56
25000.0,2009-04-02,business loan for call center operation,,ca,3 years,-1.0
20000.0,2009-04-02,,687.0,ky,5 years,67.43
12000.0,2009-04-02,,779.0,md,4 years,8.46
5750.0,2009-04-02,pay down credit card debt,613.0,il,< 1 year,0.75
25000.0,2009-04-02,need to pay outstanding bills asap,,ak,1 year,-1.0
1000.0,2009-04-02,i need help paying for..,,pa,3 years,-1.0
19000.0,2009-04-02,,770.0,fl,< 1 year,1.26
22000.0,2009-04-02,ivan loan,519.0,fl,3 years,25.58
10000.0,2009-04-02,house,682.0,ma,< 1 year,1.8
13000.0,2009-04-02,,731.0,tx,1 year,61.72
8000.0,2009-04-02,ingram/woody consolidation,567.0,ok,10+ years,13.01
3500.0,2009-04-02,wedding loan,606.0,fl,4 years,15.64
4500.0,2009-04-02,major purchase,627.0,nj,2 years,23.01
4000.0,2009-04-02,bills,439.0,fl,1 year,21.16
5000.0,2009-04-02,,663.0,nj,8 years,54.91
2000.0,2009-04-02,immigration status  change,587.0,ny,2 years,10.51
7500.0,2009-04-02,motorcycle loan,703.0,co,5 years,0.8
5000.0,2009-04-02,,648.0,nm,1 year,33.0
8000.0,2009-04-02,,753.0,ky,7 years,30.08
2500.0,2009-04-02,boat loan,486.0,ok,5 years,3.99
15000.0,2009-04-02,,,ny,3 years,99999.0
10000.0,2009-04-02,,641.0,ma,9 years,35.49
25000.0,2009-04-02,inventory financing,520.0,fl,5 years,11.86
5000.0,2009-04-02,,,al,4 years,99999.0
10600.0,2009-04-02,career training loan,685.0,la,< 1 year,3.84
1000.0,2009-04-02,fuel efficient car for work,647.0,fl,< 1 year,0.0
10000.0,2009-04-02,,716.0,tx,10+ years,0.44
12000.0,2009-04-02,"ghs, inc.",496.0,sc,3 years,32.81
7000.0,2009-04-02,consolidating all debt,495.0,ut,10+ years,6.82
2000.0,2009-04-02,moving,446.0,ny,1 year,1.44
25000.0,2009-04-02,purchasing a fourth house,741.0,fl,< 1 year,50.66
4500.0,2009-04-02,education,533.0,oh,3 years,114.4
25000.0,2009-04-02,small business,,il,< 1 year,-1.0
1000.0,2009-04-02,consoladation loan,445.0,fl,3 years,8.33
5000.0,2009-04-02,need to buy a second vehicle,588.0,mi,2 years,33.88
6000.0,2009-04-02,trying to pay off high interest cards,592.0,nj,< 1 year,4.72
16000.0,2009-04-02,,739.0,fl,1 year,10.39
3000.0,2009-04-02,straight forward loan,775.0,or,5 years,8.55
21000.0,2009-04-02,,695.0,fl,< 1 year,18.9
10250.0,2009-04-02,jennifer's credit card solution,733.0,fl,< 1 year,41.49
6000.0,2009-04-02,ranger,519.0,tx,9 years,0.0
7500.0,2009-04-02,,724.0,nj,3 years,19.1
8000.0,2009-04-02,building rescue,618.0,ca,2 years,25.11
10000.0,2009-04-02,consolidating credit card debt,504.0,ga,3 years,10.25
7500.0,2009-04-02,truck,732.0,ca,9 years,14.52
10000.0,2009-04-02,,659.0,ny,< 1 year,17.86
35000.0,2009-04-02,multi-family investment project,783.0,or,2 years,10.36
3500.0,2009-04-02,pay off some bills start a new buissness,440.0,mi,1 year,40.0
9000.0,2009-04-02,consolidate,682.0,ok,2 years,29.64
7000.0,2009-04-02,good person that made a bad decision,589.0,mo,2 years,33.42
3250.0,2009-04-02,business loan,661.0,oh,2 years,13.32
5000.0,2009-04-02,why pay capital one interest?,726.0,ca,3 years,44.02
8500.0,2009-04-02,,,ky,3 years,99999.0
13500.0,2009-04-03,need,491.0,mo,< 1 year,5.67
1000.0,2009-04-03,summer school loan,487.0,tx,< 1 year,5.45
20000.0,2009-04-03,high priced vehicle,640.0,ca,8 years,25.74
2500.0,2009-04-03,moving into a better home,,tx,3 years,-1.0
15000.0,2009-04-03,,702.0,ny,10+ years,39.95
5000.0,2009-04-03,motorcycle,639.0,mi,< 1 year,42.0
15000.0,2009-04-03,,716.0,nh,10+ years,28.64
10000.0,2009-04-03,to open a store,550.0,ny,< 1 year,2.73
1500.0,2009-04-03,graduate school,561.0,mn,< 1 year,19.76
15000.0,2009-04-03,supervisor,554.0,tx,3 years,309.0
18000.0,2009-04-03,,,nj,5 years,99999.0
1500.0,2009-04-03,quick cash or losing home (rv),555.0,ca,1 year,0.0
3000.0,2009-04-03,trying to avoid eviction,490.0,md,3 years,2.31
15000.0,2009-04-03,,,pa,3 years,99999.0
25000.0,2009-04-03,pay off debt,611.0,mi,8 years,15.22
6500.0,2009-04-03,,653.0,mo,6 years,13.06
10000.0,2009-04-03,small business,695.0,fl,10+ years,34.08
5000.0,2009-04-03,lawn maintenance equipment,,va,< 1 year,-1.0
15574.0,2009-04-03,,777.0,ar,2 years,26.75
5000.0,2009-04-03,,684.0,az,1 year,2.8
6000.0,2009-04-03,to pay off payday loans and car payment,490.0,il,10+ years,8.98
25000.0,2009-04-03,loan,,pa,< 1 year,-1.0
3000.0,2009-04-03,vacation 2009,528.0,ny,7 years,19.11
25000.0,2009-04-03,finance grad,737.0,la,< 1 year,12000.0
20000.0,2009-04-03,,,md,8 years,99999.0
6000.0,2009-04-03,need to keep my car,600.0,ny,10+ years,0.0
22000.0,2009-04-03,,740.0,ca,1 year,92.8
7500.0,2009-04-03,starting small business,448.0,ca,3 years,0.0
12000.0,2009-04-03,debt pay-off,462.0,oh,4 years,9.8
2000.0,2009-04-03,paying bills,704.0,md,< 1 year,55.76
15000.0,2009-04-03,,734.0,mi,6 years,22.6
25000.0,2009-04-03,inventory loan,,fl,5 years,-1.0
